UID,SITE_ID,VISIT_NO,INDEX_NLA,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,COMID2012,ELEVATION,EPA_REG,LAKE_ORIGIN,STATE,WGT_ALL,REF_NLA12_NUTR,RT_NLA12,RT_NLA12_BENT,RT_NLA12_ZOOP,CHLX_RESULT,CHLX_UNITS,INDEX_SITE_DEPTH,INDEX_LAT_DD,INDEX_LON_DD,COLOR_RESULT,COLOR_UNITS,CHLORIDE_RESULT,CHLORIDE_UNITS,NTL_RESULT,NTL_UNITS,PTL_RESULT,PTL_UNITS,BENT_COND,MMI_BENT_NLA12,ZOOP_COND,MMI_ZOOP_NLA6,AMITOTAL,HORIZDD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,VERTDD,MICX_RESULT,MICX_UNITS,ATRAZINE_RESULT,ATRAZINE_UNITS,TOTALHG_RESULT,TOTALHG_UNITS,METHYLMERCURY_RESULT,METHYLMERCURY_UNITS
6235,NLA12_CA-168,1,Y,WMTNS,XER,70.10301509,22560286,98.57,Region_9,MAN_MADE,CA,91.12744883,,T,T,T,111,ug/L,24.1,33.80183,-117.81332,30,APHA Pt-Co,100,mg/L,2.38,mg/L,434,ug/L,Poor,36.4,Fair,59.72,0.055555556,0,2.496084112,0.889592338,0.545890411,0.316000902,0,0.11272,ppb,0,ppb,109.42,ng/g,0.3,ng/g
6279,NLA12_CA-172,1,Y,WMTNS,XER,25.61192863,20341411,314.7,Region_9,MAN_MADE,CA,13.63456264,,S,S,S,0.8,ug/L,12.8,33.15978,-117.04603,5,APHA Pt-Co,72.2,mg/L,0.265,mg/L,14.8,ug/L,Fair,47.3,Good,69.53,0.5125,2.133333333,1.045978262,0.395668185,0.461246724,0.151210089,NA,0.09782,ppb,0,ppb,72.14,ng/g,0.24,ng/g
6558,NLA12_CA-174,1,Y,WMTNS,XER,15.33535344,1890236,0,Region_9,MAN_MADE,CA,17.23202013,,T,T,T,6.7,ug/L,6,37.91455,-121.60164,5,APHA Pt-Co,44.8,mg/L,0.731,mg/L,77.7,ug/L,Poor,26.5,Fair,61.03,0.065,0,0.399590157,0.609115604,0.919354839,0.684152353,0,0.10545,ppb,0,ppb,129.82,ng/g,0.4,ng/g
7064,NLA12_CA-180,1,Y,WMTNS,XER,4477.606177,20194524,142.8,Region_9,MAN_MADE,CA,20.86922853,,S,S,S,3.4,ug/L,29.1,38.735487,-121.135553,10,APHA Pt-Co,1.99,mg/L,0.127,mg/L,4.1,ug/L,Not Assessed,NA,Fair,57.47,0.05,0,0.587623966,0.762387116,0.414814815,0.834166506,0,0.09002,ppb,0,ppb,131.26,ng/g,0.22,ng/g
8333,NLA12_CA-181,1,Y,WMTNS,XER,14.37020861,17693813,95.36,Region_9,MAN_MADE,CA,17.23202013,,S,S,S,6,ug/L,5.8,37.17969,-121.69118,15,APHA Pt-Co,55.4,mg/L,0.319,mg/L,39.7,ug/L,Good,56.8,Fair,55.52,1.005,0,1.091642032,0.652305558,0.755072464,0.507608068,0,0.65101,ppb,0,ppb,174.67,ng/g,1.2,ng/g
7712,NLA12_CA-188,1,Y,WMTNS,XER,309.7251775,2803209,141.06,Region_9,MAN_MADE,CA,20.86922853,,R,R,R,13,ug/L,29,37.774771,-122.114115,20,APHA Pt-Co,13.8,mg/L,0.593,mg/L,25.6,ug/L,Fair,49.6,Poor,45.65,0.055,1.844444444,1.290150738,0.852183044,0.164729549,0.712280366,2,14.84665,ppb,0,ppb,151.23,ng/g,1.8,ng/g
7208,NLA12_CA-190,1,Y,WMTNS,XER,48.14144143,2975088,42.15,Region_9,MAN_MADE,CA,13.63456264,,S,S,S,33,ug/L,2,38.060074,-121.028617,30,APHA Pt-Co,4.62,mg/L,1.32,mg/L,123,ug/L,Fair,46.4,Poor,50.27,0.015,50,0.073749482,0.136401282,0.664899365,0.158809848,3,0.19664,ppb,0.07,ppb,54.05,ng/g,0.25,ng/g
7366,NLA12_CA-200,1,Y,WMTNS,WMT,13.90867569,8932978,2314.27,Region_9,NATURAL,CA,17.23202013,R,R,R,R,1.4,ug/L,10.2,39.368848,-120.32288,5,APHA Pt-Co,0.19,mg/L,0.152,mg/L,4.1,ug/L,Good,59.5,Good,73.98,0.1475,0,1.163169586,1.279051325,0.083333333,1.321214835,0,0,ppb,0,ppb,205.48,ng/g,0.6,ng/g
8076,NLA12_CA-206,1,Y,WMTNS,WMT,11052.35363,120054083,325.4,Region_9,MAN_MADE,CA,20.86922853,,S,S,S,1.6,ug/L,45,40.748715,-122.358281,5,APHA Pt-Co,1.96,mg/L,0.0711,mg/L,5.6,ug/L,NA,NA,Fair,57.5,0,50,2.63141149,0.348812056,0,0.049831287,45,0,ppb,0,ppb,113.11,ng/g,0.15,ng/g
8149,NLA12_CA-208,1,Y,WMTNS,WMT,180.0083266,2554839,1246.23,Region_9,NATURAL,CA,20.86922853,,T,T,T,9,ug/L,1.5,41.99101,-121.87269,55,APHA Pt-Co,148,mg/L,2.61,mg/L,29.9,ug/L,Poor,41.5,Good,70.72,0.7,2.76,0.173348209,0.208147402,0.52216822,0.212277063,0.5,0.08136,ppb,0,ppb,27.11,ng/g,0.68,ng/g
8398,NLA12_CA-212,1,Y,WMTNS,WMT,16.2944611,2775006,1865.21,Region_9,MAN_MADE,CA,17.23202013,R,R,R,R,2,ug/L,14.8,39.96917,-121.22253,20,APHA Pt-Co,0.3,mg/L,0.175,mg/L,8.3,ug/L,Good,69.8,Good,69.62,0,5.27,1.882203625,1.845890654,0.075070822,1.915461019,1,0.06841,ppb,0,ppb,52.82,ng/g,0.49,ng/g
8779,NLA12_CA-223,1,Y,WMTNS,WMT,34.97828404,120053886,2732.75,Region_9,MAN_MADE,CA,13.63456264,,S,S,S,0.8,ug/L,25.8,37.60203,-119.0028,5,APHA Pt-Co,0.13,mg/L,0.0668,mg/L,4.1,ug/L,Good,63.7,Good,64.58,0.725,6.5,2.262814874,1.522425266,0.55486992,1.391446995,1.5,0,ppb,0,ppb,196.65,ng/g,2.4,ng/g
7173,NLA12_CO-101,1,Y,PLNLOW,SPL,303.645989,1594371,1181.28,Region_8,MAN_MADE,CO,19.12157378,,S,S,S,12.667,ug/L,2.2,38.30133,-102.75449,11,APHA Pt-Co,585.102,mg/L,3.058,mg/L,76,ug/L,Not Assessed,NA,Fair,33.37,0.225,708.73,0.234399582,0.707154993,0,1.037706086,13.8,0.15512,ppb,0.27,ppb,30.14,ng/g,0.18,ng/g
8129,NLA12_CO-101,2,N,PLNLOW,SPL,303.645989,1594371,1181.28,Region_8,MAN_MADE,CO,19.12157378,,S,S,S,64.4,ug/L,1.8,38.30156,-102.75471,22,APHA Pt-Co,604.256,mg/L,3.531,mg/L,124,ug/L,Not Assessed,NA,Fair,34.95,0.01,744.99,0.245330132,0.417558677,0.216666667,0.542709106,14,0.28017,ppb,0.31,ppb,NA,NA,NA,NA
6795,NLA12_CO-102,1,Y,WMTNS,WMT,14.98464518,3230751,3070.94,Region_8,MAN_MADE,CO,139.0707292,R,R,R,R,0.92,ug/L,14,38.99688,-108.0513,14,APHA Pt-Co,0.272,mg/L,0.135,mg/L,29,ug/L,Good,62.9,Good,72.13,0.18,0,2.263591613,1.048542086,0.023809524,0.705752863,0,0.08678,ppb,0,ppb,90.53,ng/g,0.38,ng/g
8505,NLA12_CO-103,1,Y,PLNLOW,SPL,611.5611803,11646,1510.61,Region_8,MAN_MADE,CO,19.12157378,,T,T,T,4.768,ug/L,5,40.44076,-105.0341,10,APHA Pt-Co,13.916,mg/L,0.331,mg/L,17,ug/L,Not Assessed,NA,Poor,30.23,0.1175,178.4,0.01012088,0.054606779,0.8,0.085358517,11.4,0.0632,ppb,0.09,ppb,29.18,ng/g,0.2,ng/g
8596,NLA12_CO-104,1,Y,PLNLOW,SPL,72.49623774,2890152,1487.14,Region_8,MAN_MADE,CO,17.3655691,,T,T,T,218,ug/L,6.7,40.22169,-104.94914,27,APHA Pt-Co,58.764,mg/L,6.2,mg/L,435,ug/L,Not Assessed,NA,Poor,28.5,0.005,30.25,0.168664466,0.250760848,0.671114909,0.311945475,1.42,22.27475,ppb,0,ppb,19.28,ng/g,0.08,ng/g
8325,NLA12_CO-105,1,Y,WMTNS,WMT,65.38610038,3262179,2213,Region_8,MAN_MADE,CO,33.9172379,,T,T,T,101.3,ug/L,4.4,37.41743,-108.40691,18,APHA Pt-Co,1.843,mg/L,1.079,mg/L,114,ug/L,Not Assessed,NA,Fair,63.23,0.025,54.3,0.245094064,0.548887561,0.305700326,0.633811651,2.16,0.09311,ppb,0.09,ppb,66.83,ng/g,0.88,ng/g
7325,NLA12_CO-106,1,Y,PLNLOW,SPL,189.8164828,16000330,1562.41,Region_8,MAN_MADE,CO,19.12157378,,S,S,S,2.2,ug/L,7.2,40.33704,-105.12577,15,APHA Pt-Co,2.376,mg/L,0.235,mg/L,15,ug/L,Fair,39.2,Poor,29.35,0.4075,76.9,0.404936411,0.642325148,0.272131148,0.816798862,2.22,0,ppb,0,ppb,63.11,ng/g,0.62,ng/g
8297,NLA12_CO-107,1,Y,WMTNS,WMT,50.09886464,18377442,2959.6,Region_8,MAN_MADE,CO,33.9172379,,S,S,S,1.224,ug/L,16.4,37.8247,-107.8849,8,APHA Pt-Co,0.336,mg/L,0.104,mg/L,16,ug/L,Not Assessed,NA,Good,70.6,0.195,6.97,0.696536235,0.553655616,0.367961165,0.547676788,1.01,0.08004,ppb,0,ppb,80,ng/g,0.45,ng/g
6976,NLA12_CO-108,1,Y,WMTNS,WMT,10.22284808,946899,3147,Region_8,MAN_MADE,CO,139.0707292,R,R,B,R,0.371,ug/L,4.9,38.79087,-105.10706,10,APHA Pt-Co,0.346,mg/L,0.071,mg/L,25,ug/L,Not Assessed,NA,Good,66.6,0.25,3.51,0.820696125,0.431339972,0.152294854,0.321891214,0.65,0.09396,ppb,0,ppb,43.82,ng/g,2.2,ng/g
8184,NLA12_CO-109,1,Y,WMTNS,WMT,51.02796638,1233765,3029.04,Region_8,MAN_MADE,CO,33.9172379,R,S,S,S,5.993,ug/L,12.5,40.0559,-105.74693,28,APHA Pt-Co,0.146,mg/L,0.215,mg/L,16,ug/L,Good,57.9,Good,79.7,0.045,34.06,0.843503774,0.499544305,0.190053478,0.437330699,2.83,0.08496,ppb,0,ppb,146.27,ng/g,4.4,ng/g
6342,NLA12_CO-110,1,Y,PLNLOW,SPL,18.24577471,2890996,1620.93,Region_8,MAN_MADE,CO,71.20398155,,S,S,S,15.62,ug/L,4,39.99506,-105.11174,1,APHA Pt-Co,45.037,mg/L,0.824,mg/L,43,ug/L,Poor,24.4,Fair,42.62,0.025,29.02,0.265268266,0.143428412,0.627700775,0.067865562,1.53,0.18316,ppb,0,ppb,95.08,ng/g,0.49,ng/g
8477,NLA12_CO-111,1,Y,PLNLOW,SPL,217.4881284,2888348,1576.75,Region_8,MAN_MADE,CO,19.12157378,,S,S,S,3.513333333,ug/L,6,40.07758,-105.22005,9,APHA Pt-Co,1.128,mg/L,0.14,mg/L,26,ug/L,Fair,36.7,Fair,42.65,0.08,33.6875,0.700499845,0.744536807,0.692961633,0.795390217,0.8,0.06863,ppb,0,ppb,53.23,ng/g,0.13,ng/g
6874,NLA12_CO-114,1,Y,WMTNS,WMT,5.726832826,3230297,3105.21,Region_8,MAN_MADE,CO,111.2858011,,S,S,S,5.8,ug/L,5.1,39.03661,-107.91121,33,APHA Pt-Co,0.194,mg/L,0.345,mg/L,37,ug/L,Fair,49,Good,69.1,0.1,4.52,1.963505558,0.913702526,0,0.559607138,1.01,0.1352,ppb,0,ppb,63.29,ng/g,0.82,ng/g
7102,NLA12_CO-115,1,Y,WMTNS,WMT,3.511584722,1342174,2994.12,Region_8,NATURAL,CO,329.2857143,R,R,R,R,3.04,ug/L,3.3,40.00183,-107.35739,12,APHA Pt-Co,0.154,mg/L,0.244,mg/L,14,ug/L,Poor,40.9,Fair,63.57,0.1725,1.02,0.712768001,1.199692042,0,1.430368396,0.37,0.0735,ppb,0,ppb,129.87,ng/g,0.91,ng/g
7686,NLA12_CO-117,1,Y,WMTNS,WMT,35.17102053,17030676,2348.41,Region_8,MAN_MADE,CO,48.6430474,,T,T,T,6.102857143,ug/L,5,37.31672,-107.11303,22,APHA Pt-Co,4.348,mg/L,0.538,mg/L,33,ug/L,Poor,22.8,Fair,56.67,1.0825,8.57,1.657263748,0.570607014,0.360612831,0.30218714,1.06,0,ppb,0,ppb,66.54,ng/g,0.25,ng/g
7322,NLA12_CO-119,1,Y,WMTNS,WMT,6.135920724,2888108,3594.97,Region_8,NATURAL,CO,111.2858011,R,R,B,R,1.16,ug/L,30,40.25851,-105.60508,10,APHA Pt-Co,0.132,mg/L,0.398,mg/L,5,ug/L,Poor,35.7,Good,82.5,0,0,2.28036059,1.270033935,0,0.953736377,0,0,ppb,0,ppb,169.42,ng/g,1.3,ng/g
7684,NLA12_CO-121,1,Y,WMTNS,WMT,2.056298199,17905749,3530.52,Region_8,MAN_MADE,CO,329.2857143,R,S,S,S,3.946666667,ug/L,3.1,37.67319,-107.11195,18,APHA Pt-Co,0.16,mg/L,0.255,mg/L,84,ug/L,Good,58.7,Good,71.77,0.005,4.43,0.572758091,0.79146418,0.018459069,0.943165722,0.98,0.05768,ppb,0,ppb,50.36,ng/g,0.38,ng/g
6753,NLA12_CO-124,1,Y,PLNLOW,SPL,9.204629265,228961,1600.49,Region_8,MAN_MADE,CO,111.2858011,,T,T,T,0.525,ug/L,4.8,39.93074,-104.974,30,APHA Pt-Co,213.633,mg/L,1.48,mg/L,110,ug/L,Poor,24.7,Poor,18.92,0.855,0.75,0.609378188,0.261023201,0.499722566,0.040573408,0.29,0.15443,ppb,0,ppb,194.59,ng/g,0.24,ng/g
7476,NLA12_CO-125,1,Y,WMTNS,WMT,1.638010034,916277,2959.99,Region_8,NATURAL,CO,329.2857143,R,R,R,R,1.264,ug/L,6.5,39.22084,-106.39173,20,APHA Pt-Co,0.073,mg/L,0.061,mg/L,11,ug/L,Poor,32.6,Good,70.5,0.155,0,0.482359814,0.663346356,0.227419355,0.751417153,0,0,ppb,0,ppb,113.21,ng/g,0.79,ng/g
8414,NLA12_CO-127,1,Y,PLNLOW,SPL,24.71587035,2890238,1509.83,Region_8,MAN_MADE,CO,199.4043622,,T,T,T,97.2,ug/L,5.3,40.12169,-104.94551,18,APHA Pt-Co,37.542,mg/L,0.936,mg/L,712,ug/L,Not Assessed,NA,Poor,27.52,0.005,3.56,0.112341769,0.047598315,0.818861903,0.006599635,1.65,12.7026,ppb,0,ppb,131.15,ng/g,0.42,ng/g
7395,NLA12_CO-129,1,Y,PLNLOW,SPL,2.905501949,936730,1720.86,Region_8,NATURAL,CO,329.2857143,,S,S,S,3.104,ug/L,2.1,37.28533,-104.33716,8,APHA Pt-Co,53.931,mg/L,0.744,mg/L,45,ug/L,Good,42.5,Good,57.55,0.7825,21.4,0.417424065,0.64277301,0.191991786,0.875225535,0.4,0.09548,ppb,0,ppb,22.02,ng/g,0.08,ng/g
7957,NLA12_CO-130,1,Y,WMTNS,WMT,3.837669916,1312039,3435.34,Region_8,NATURAL,CO,329.2857143,R,R,B,R,5.187692308,ug/L,5.8,39.6461,-106.16733,6,APHA Pt-Co,0.128,mg/L,0.185,mg/L,9,ug/L,Not Assessed,NA,Good,68.68,0,0,0.935328867,1.284763239,0.095454546,1.482762994,0,0,ppb,0,ppb,116.28,ng/g,1.1,ng/g
6875,NLA12_CO-131,1,Y,WMTNS,XER,17.39618854,17496123,2410.41,Region_8,MAN_MADE,CO,48.6430474,,S,S,S,1.762857143,ug/L,7.6,40.94502,-106.01169,21,APHA Pt-Co,0.344,mg/L,0.314,mg/L,48,ug/L,Fair,46,Good,74.65,0.3975,2.39,0.136568908,0.299472791,0.160249151,0.404469656,0.44,0,ppb,0,ppb,57.14,ng/g,0.33,ng/g
8025,NLA12_CO-131,2,N,WMTNS,XER,17.39618854,17496123,2410.41,Region_8,MAN_MADE,CO,48.6430474,,S,S,S,23.38461538,ug/L,7.6,40.94516,-106.01145,27,APHA Pt-Co,0.521,mg/L,0.52,mg/L,47,ug/L,Fair,44.9,NA,NA,0.2975,0.64,0.91378528,0.407302904,0.379777576,0.152765972,0.26,0.08936,ppb,0,ppb,NA,NA,NA,NA
7827,NLA12_CO-133,1,Y,WMTNS,WMT,15.67964295,17013513,3329.18,Region_8,MAN_MADE,CO,48.6430474,R,R,B,R,1.104,ug/L,2.4,37.54059,-107.59734,19,APHA Pt-Co,0.057,mg/L,0.09,mg/L,14,ug/L,Not Assessed,NA,Poor,48.27,0.3925,11.37,0.524030189,0.664485263,0.020766773,0.759154767,1.11,0,ppb,0,ppb,76.5,ng/g,0.5,ng/g
6689,NLA12_CT-101,1,Y,EHIGH,NAP,19.46022047,6160981,205.1,Region_1,MAN_MADE,CT,162.7718671,R,R,R,R,3.664,ug/L,1.9,41.92274,-72.21877,41,APHA Pt-Co,16.78,mg/L,0.216,mg/L,19,ug/L,Good,53.6,Good,70.85,0.9425,0,0.931655959,0.970778315,0.1875,1.058657962,0,0.117,ppb,0,ppb,216.15,ng/g,2.7,ng/g
8298,NLA12_CT-101,2,N,EHIGH,NAP,19.46022047,6160981,205.1,Region_1,MAN_MADE,CT,162.7718671,,R,R,S,9.84,ug/L,2.5,41.922722,-72.219028,32,APHA Pt-Co,20.711,mg/L,0.484,mg/L,37,ug/L,Poor,28.1,Fair,64.92,1.05,0,1.010845096,0.796369443,0.2875,0.740363814,0,0.10956,ppb,0,ppb,NA,NA,NA,NA
6854,NLA12_CT-102,1,Y,EHIGH,NAP,99.98450318,6110045,285.96,Region_1,NATURAL,CT,39.69758508,,S,S,S,1.52,ug/L,19.3,41.8762,-73.04257,8,APHA Pt-Co,6.742,mg/L,0.176,mg/L,7,ug/L,Fair,41.5,Good,83.53,0.03,0,0.823333386,0.399471937,0.778048781,0.323863759,0,0.10081,ppb,0,ppb,363.64,ng/g,3.2,ng/g
7800,NLA12_CT-103,1,Y,EHIGH,NAP,56.19967245,7711476,198.75,Region_1,MAN_MADE,CT,11.34216716,,S,S,S,2.324,ug/L,23.6,41.67644,-73.14452,18,APHA Pt-Co,14.912,mg/L,0.205,mg/L,19,ug/L,Good,77,Good,81.02,0.0975,6.9,1.012840755,0.698563985,0.215384615,0.622021929,2.5,0.04617,ppb,0,ppb,188.68,ng/g,1.6,ng/g
7091,NLA12_CT-104,1,Y,EHIGH,NAP,36.73243131,6147915,86.77,Region_1,NATURAL,CT,107.5077552,,S,S,S,28.404,ug/L,5.7,41.95045,-71.95124,38,APHA Pt-Co,12.839,mg/L,0.825,mg/L,48,ug/L,Poor,7.8,Good,71.87,0.4475,0,0.445591415,0.38444677,0.393589744,0.437347093,0,0.04745,ppb,0,ppb,269.5,ng/g,2.1,ng/g
8500,NLA12_CT-105,1,Y,EHIGH,NAP,10.59169184,7711148,258.17,Region_1,NATURAL,CT,162.7718671,,S,S,S,26.08,ug/L,6.3,41.89703,-73.447,15,APHA Pt-Co,9.757,mg/L,0.763,mg/L,69,ug/L,Poor,35,Fair,65.02,0.7875,0,0.786999821,0.501805338,0.115384615,0.429130369,0,0.58241,ppb,0,ppb,174.6,ng/g,2,ng/g
7450,NLA12_CT-107,1,Y,EHIGH,NAP,32.98197277,7701750,52.68,Region_1,MAN_MADE,CT,12.00907059,R,R,R,R,4.277333333,ug/L,4.5,41.33891,-72.48376,28,APHA Pt-Co,8.82,mg/L,0.244,mg/L,18,ug/L,Poor,38.2,Fair,65.48,1.265,0,1.365535767,0.966052137,0.17962963,0.88984938,0,0.08364,ppb,0,ppb,253.42,ng/g,12,ng/g
7953,NLA12_CT-108,1,Y,EHIGH,NAP,38.90985797,7711522,271.75,Region_1,NATURAL,CT,12.00907059,,S,S,S,7.84,ug/L,2.5,41.65365,-73.210217,30,APHA Pt-Co,17.007,mg/L,0.311,mg/L,28,ug/L,Good,55.1,Good,76.25,1.045,0,0.97633408,0.531117647,0.598484849,0.45002372,0,0.19944,ppb,0,ppb,272.11,ng/g,1.2,ng/g
6813,NLA12_CT-115,1,Y,EHIGH,NAP,111.7119893,6161549,151.74,Region_1,MAN_MADE,CT,10.37583699,,T,T,T,3.432,ug/L,6.7,41.711158,-72.33173,3,APHA Pt-Co,10.152,mg/L,0.238,mg/L,10,ug/L,Good,73.3,Fair,67.82,0.04,0,0.095818379,0.080991284,0.90990991,0.086702288,0,0.08352,ppb,0,ppb,308.79,ng/g,1.7,ng/g
8412,NLA12_CT-115,2,N,EHIGH,NAP,111.7119893,6161549,151.74,Region_1,MAN_MADE,CT,10.37583699,,T,T,T,4.16,ug/L,6.7,41.711411,-72.33186,18,APHA Pt-Co,10.368,mg/L,0.285,mg/L,14,ug/L,Good,65,Good,75.75,0.015,0,0.105096719,0.148954051,0.897959184,0.190750312,0,0,ppb,0,ppb,NA,NA,NA,NA
7224,NLA12_CT-118,1,Y,EHIGH,NAP,25.5197079,6148083,59.75,Region_1,NATURAL,CT,12.00907059,,R,R,R,2.112,ug/L,9.2,41.77528,-71.88829,0,APHA Pt-Co,30.889,mg/L,0.255,mg/L,5,ug/L,Good,52,Good,92.05,0.3575,0,0.545657313,0.657097416,0.216666667,0.833015138,0,0,ppb,0,ppb,230.13,ng/g,4.3,ng/g
7582,NLA12_CT-126,1,Y,EHIGH,NAP,33.91858309,6161203,156.76,Region_1,MAN_MADE,CT,12.00907059,R,R,R,R,2.82,ug/L,3.9,41.84382,-72.10773,18,APHA Pt-Co,4.594,mg/L,0.278,mg/L,15,ug/L,Good,58.7,Good,94.65,0.4525,0,0.883484616,0.919119701,0.277419355,1.029350872,0,0.08581,ppb,0,ppb,211.68,ng/g,1.5,ng/g
7729,NLA12_DE-101,1,Y,PLNLOW,CPL,65.4747537,4652598,0,Region_3,MAN_MADE,DE,16.14145448,,S,S,S,92.8,ug/L,1.7,39.42477,-75.68706,20,APHA Pt-Co,19.207,mg/L,1.296,mg/L,129,ug/L,Fair,44.4,Poor,44.97,0.7875,0,0.283758565,0.275458562,0.422222222,0.350984107,0,0.168,ppb,0.15,ppb,83.85,ng/g,0.36,ng/g
8654,NLA12_DE-101,2,N,PLNLOW,CPL,65.4747537,4652598,0,Region_3,MAN_MADE,DE,16.14145448,,S,S,S,65.33333333,ug/L,1.7,39.42297,-75.68764,20,APHA Pt-Co,16.219,mg/L,1.139,mg/L,135,ug/L,Fair,41.8,Poor,44.95,0.563888889,0,0.527889663,0.649227257,0.277777778,1.112722499,0,0.72643,ppb,0,ppb,NA,NA,NA,NA
6838,NLA12_DE-102,1,Y,PLNLOW,CPL,23.04867436,8075982,1.89,Region_3,MAN_MADE,DE,25.70326543,,T,T,T,78,ug/L,1.3,38.98888,-75.51665,30,APHA Pt-Co,16.547,mg/L,1.495,mg/L,227,ug/L,Poor,39.6,NA,NA,0.411111111,0,0.945210811,0.716147695,0.242857143,0.44674308,0,1.2149,ppb,0,ppb,120.22,ng/g,0.75,ng/g
7972,NLA12_DE-103,1,Y,PLNLOW,CPL,27.27602749,8390734,1.55,Region_3,MAN_MADE,DE,25.70326543,,S,S,S,12.72,ug/L,1.7,38.64418,-75.54819,30,APHA Pt-Co,8.281,mg/L,0.923,mg/L,81,ug/L,Good,56.1,Fair,52.62,0.4975,0,0.750495157,0.681554445,0.305882353,0.70049054,0,0.14071,ppb,0,ppb,126.67,ng/g,1,ng/g
8115,NLA12_DE-104,1,Y,PLNLOW,CPL,34.45884719,8390908,1.55,Region_3,MAN_MADE,DE,15.47940839,,S,S,S,45.12,ug/L,1.9,38.55801,-75.5584,32,APHA Pt-Co,13.761,mg/L,2.73,mg/L,182,ug/L,Good,58,Poor,40.32,0.195,0,0.553014321,0.56750823,0.6,0.713694194,0,0.07803,ppb,0,ppb,150.6,ng/g,1.2,ng/g
6780,NLA12_DE-105,1,Y,PLNLOW,CPL,7.112233821,8390906,1.96,Region_3,MAN_MADE,DE,15.15970942,,T,T,T,3.056,ug/L,2.4,38.56023,-75.62947,13,APHA Pt-Co,14.509,mg/L,6.219,mg/L,16,ug/L,Good,65.9,Good,71.38,1.209375,0,1.08226657,0.954161724,0.254807692,0.909250354,0,0,ppb,0.06,ppb,74.3,ng/g,0.68,ng/g
8620,NLA12_DE-105,2,N,PLNLOW,CPL,7.112233821,8390906,1.96,Region_3,MAN_MADE,DE,15.15970942,,T,T,T,3.528,ug/L,2.2,38.5597,-75.63004,22,APHA Pt-Co,13.477,mg/L,8.063,mg/L,28,ug/L,Good,69.7,Good,75.53,0.9625,0,1.309553384,0.966369857,0.32972973,0.540751701,0,0,ppb,0,ppb,NA,NA,NA,NA
8592,NLA12_DE-107,1,Y,PLNLOW,CPL,14.22160773,8076098,2.15,Region_3,MAN_MADE,DE,5.544859162,,R,R,R,8.48,ug/L,1.4,38.86648,-75.38194,25,APHA Pt-Co,14.822,mg/L,0.723,mg/L,30,ug/L,Good,53.2,Good,77.5,0.8625,0,0.835755948,0.832258814,0.325490196,0.979338281,0,0.0918,ppb,0,ppb,101.8,ng/g,0.76,ng/g
8469,NLA12_DE-121,1,Y,PLNLOW,CPL,23.80019663,8390936,7.95,Region_3,MAN_MADE,DE,4.310621408,,S,S,S,15.472,ug/L,1.5,38.52071,-75.51102,260,APHA Pt-Co,11.219,mg/L,2.185,mg/L,191,ug/L,Good,64.6,Good,71.33,0.3125,0,0.982523887,0.842968371,0,0.67592926,0,0.06756,ppb,0.09,ppb,116.44,ng/g,2.1,ng/g
6212,NLA12_FL-101,1,Y,PLNLOW,CPL,167489.6089,166757656,4.52,Region_4,NATURAL,FL,11.7393443,,T,T,T,10.36,ug/L,4.4,26.92838,-80.81813,26,APHA Pt-Co,66.139,mg/L,1.249,mg/L,147,ug/L,NA,NA,Fair,51.27,NA,NA,NA,NA,NA,NA,NA,0.13929,ppb,0.23,ppb,282,ng/g,3,ng/g
8062,NLA12_FL-101,2,N,PLNLOW,CPL,167489.6089,166757656,4.52,Region_4,NATURAL,FL,11.7393443,,T,T,S,9.52,ug/L,3.7,26.87753,-80.79702,24,APHA Pt-Co,67.568,mg/L,1.019,mg/L,107,ug/L,NA,NA,Poor,45.47,NA,NA,NA,NA,NA,NA,NA,0.08194,ppb,0.26,ppb,NA,NA,NA,NA
6222,NLA12_FL-102,1,N,PLNLOW,CPL,289.8131363,16793645,38.73,Region_4,NATURAL,FL,11.7393443,,S,S,S,23.52,ug/L,3.8,28.09351,-81.70651,23,APHA Pt-Co,38.083,mg/L,1.511,mg/L,43,ug/L,Poor,33.8,Good,66.07,NA,NA,NA,NA,NA,NA,NA,0.71208,ppb,0,ppb,NA,NA,NA,NA
7826,NLA12_FL-102,2,Y,PLNLOW,CPL,289.8131363,16793645,38.73,Region_4,NATURAL,FL,11.7393443,,S,S,S,31.84,ug/L,3.9,28.09254,-81.70596,33,APHA Pt-Co,34.741,mg/L,1.471,mg/L,44,ug/L,Poor,28.6,Good,61.32,0.475,0.85,0.540411658,0.94207831,0.314285714,1.366338238,0.04,0.20492,ppb,0,ppb,226.8,ng/g,0.61,ng/g
7530,NLA12_FL-103,1,Y,PLNLOW,CPL,12408.32607,16632086,19.85,Region_4,NATURAL,FL,11.7393443,,T,T,T,80.9,ug/L,1.2,28.57397,-81.6441,25,APHA Pt-Co,50.822,mg/L,4.763,mg/L,132,ug/L,NA,NA,Good,66.72,NA,NA,NA,NA,NA,NA,NA,0.2797,ppb,0,ppb,144.19,ng/g,0.67,ng/g
