"origin","quantity","value"
"nrsa1314_chem","DOC_gCm3",3.99
"nrsa1314_chem","DOC_gCm3",2.43
"nrsa1314_chem","DOC_gCm3",2.43
"nrsa1314_chem","DOC_gCm3",11.65
"nrsa1314_chem","DOC_gCm3",4.21
"nrsa1314_chem","DOC_gCm3",11.38
"nrsa1314_chem","DOC_gCm3",8.02
"nrsa1314_chem","DOC_gCm3",4.5
"nrsa1314_chem","DOC_gCm3",2.75
"nrsa1314_chem","DOC_gCm3",1.94
"nrsa1314_chem","DOC_gCm3",4.58
"nrsa1314_chem","DOC_gCm3",6.24
"nrsa1314_chem","DOC_gCm3",6.61
"nrsa1314_chem","DOC_gCm3",4.8
"nrsa1314_chem","DOC_gCm3",0.76
"nrsa1314_chem","DOC_gCm3",5.46
"nrsa1314_chem","DOC_gCm3",1.24
"nrsa1314_chem","DOC_gCm3",5.75
"nrsa1314_chem","DOC_gCm3",3.64
"nrsa1314_chem","DOC_gCm3",9.86
"nrsa1314_chem","DOC_gCm3",1.07
"nrsa1314_chem","DOC_gCm3",1.83
"nrsa1314_chem","DOC_gCm3",0.85
"nrsa1314_chem","DOC_gCm3",1.43
"nrsa1314_chem","DOC_gCm3",7.37
"nrsa1314_chem","DOC_gCm3",0.81
"nrsa1314_chem","DOC_gCm3",3.63
"nrsa1314_chem","DOC_gCm3",11.54
"nrsa1314_chem","DOC_gCm3",16.03
"nrsa1314_chem","DOC_gCm3",2.94
"nrsa1314_chem","DOC_gCm3",2
"nrsa1314_chem","DOC_gCm3",0.5
"nrsa1314_chem","DOC_gCm3",8.07
"nrsa1314_chem","DOC_gCm3",2.66
"nrsa1314_chem","DOC_gCm3",6.63
"nrsa1314_chem","DOC_gCm3",0.62
"nrsa1314_chem","DOC_gCm3",1.08
"nrsa1314_chem","DOC_gCm3",3.72
"nrsa1314_chem","DOC_gCm3",13.83
"nrsa1314_chem","DOC_gCm3",3.6
"nrsa1314_chem","DOC_gCm3",1.59
"nrsa1314_chem","DOC_gCm3",3.2
"nrsa1314_chem","DOC_gCm3",1.17
"nrsa1314_chem","DOC_gCm3",2.6
"nrsa1314_chem","DOC_gCm3",0.93
"nrsa1314_chem","DOC_gCm3",0.78
"nrsa1314_chem","DOC_gCm3",0.7
"nrsa1314_chem","DOC_gCm3",1.73
"nrsa1314_chem","DOC_gCm3",3.71
"nrsa1314_chem","DOC_gCm3",5.15
"nrsa1314_chem","DOC_gCm3",2.06
"nrsa1314_chem","DOC_gCm3",2.82
"nrsa1314_chem","DOC_gCm3",6.83
"nrsa1314_chem","DOC_gCm3",4.98
"nrsa1314_chem","DOC_gCm3",1.83
"nrsa1314_chem","DOC_gCm3",1.53
"nrsa1314_chem","DOC_gCm3",1.41
"nrsa1314_chem","DOC_gCm3",8.07
"nrsa1314_chem","DOC_gCm3",1
"nrsa1314_chem","DOC_gCm3",2.3
"nrsa1314_chem","DOC_gCm3",3.48
"nrsa1314_chem","DOC_gCm3",2.56
"nrsa1314_chem","DOC_gCm3",2.5
"nrsa1314_chem","DOC_gCm3",12.35
"nrsa1314_chem","DOC_gCm3",4.14
"nrsa1314_chem","DOC_gCm3",7.46
"nrsa1314_chem","DOC_gCm3",1.63
"nrsa1314_chem","DOC_gCm3",11
"nrsa1314_chem","DOC_gCm3",11.4
"nrsa1314_chem","DOC_gCm3",4.32
"nrsa1314_chem","DOC_gCm3",8.7
"nrsa1314_chem","DOC_gCm3",1.66
"nrsa1314_chem","DOC_gCm3",1.83
"nrsa1314_chem","DOC_gCm3",0.82
"nrsa1314_chem","DOC_gCm3",7.43
"nrsa1314_chem","DOC_gCm3",0.53
"nrsa1314_chem","DOC_gCm3",3.4
"nrsa1314_chem","DOC_gCm3",2.11
"nrsa1314_chem","DOC_gCm3",3.01
"nrsa1314_chem","DOC_gCm3",6.3
"nrsa1314_chem","DOC_gCm3",5.07
"nrsa1314_chem","DOC_gCm3",5.88
"nrsa1314_chem","DOC_gCm3",1.88
"nrsa1314_chem","DOC_gCm3",9.92
"nrsa1314_chem","DOC_gCm3",10.18
"nrsa1314_chem","DOC_gCm3",4.6
"nrsa1314_chem","DOC_gCm3",5.01
"nrsa1314_chem","DOC_gCm3",4.97
"nrsa1314_chem","DOC_gCm3",3.5
"nrsa1314_chem","DOC_gCm3",8.69
"nrsa1314_chem","DOC_gCm3",6.86
"nrsa1314_chem","DOC_gCm3",5.02
"nrsa1314_chem","DOC_gCm3",3.79
"nrsa1314_chem","DOC_gCm3",1.46
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",2.28
"nrsa1314_chem","DOC_gCm3",0.75
"nrsa1314_chem","DOC_gCm3",0.48
"nrsa1314_chem","DOC_gCm3",0.67
"nrsa1314_chem","DOC_gCm3",4.14
"nrsa1314_chem","DOC_gCm3",5.88
"nrsa1314_chem","DOC_gCm3",14.5
"nrsa1314_chem","DOC_gCm3",2.02
"nrsa1314_chem","DOC_gCm3",5.44
"nrsa1314_chem","DOC_gCm3",2.17
"nrsa1314_chem","DOC_gCm3",0.87
"nrsa1314_chem","DOC_gCm3",1.92
"nrsa1314_chem","DOC_gCm3",8.6
"nrsa1314_chem","DOC_gCm3",5.07
"nrsa1314_chem","DOC_gCm3",2.31
"nrsa1314_chem","DOC_gCm3",10.5
"nrsa1314_chem","DOC_gCm3",9.94
"nrsa1314_chem","DOC_gCm3",13.53
"nrsa1314_chem","DOC_gCm3",13.6
"nrsa1314_chem","DOC_gCm3",1.97
"nrsa1314_chem","DOC_gCm3",7.98
"nrsa1314_chem","DOC_gCm3",2.61
"nrsa1314_chem","DOC_gCm3",1.71
"nrsa1314_chem","DOC_gCm3",0.5
"nrsa1314_chem","DOC_gCm3",4.93
"nrsa1314_chem","DOC_gCm3",2.21
"nrsa1314_chem","DOC_gCm3",2.25
"nrsa1314_chem","DOC_gCm3",8.59
"nrsa1314_chem","DOC_gCm3",2.52
"nrsa1314_chem","DOC_gCm3",2.97
"nrsa1314_chem","DOC_gCm3",3.86
"nrsa1314_chem","DOC_gCm3",3.83
"nrsa1314_chem","DOC_gCm3",4.36
"nrsa1314_chem","DOC_gCm3",0.66
"nrsa1314_chem","DOC_gCm3",4.85
"nrsa1314_chem","DOC_gCm3",13.2
"nrsa1314_chem","DOC_gCm3",6.8
"nrsa1314_chem","DOC_gCm3",4.38
"nrsa1314_chem","DOC_gCm3",4.11
"nrsa1314_chem","DOC_gCm3",1.45
"nrsa1314_chem","DOC_gCm3",9.84
"nrsa1314_chem","DOC_gCm3",6.99
"nrsa1314_chem","DOC_gCm3",11.8
"nrsa1314_chem","DOC_gCm3",3.18
"nrsa1314_chem","DOC_gCm3",2.93
"nrsa1314_chem","DOC_gCm3",6.16
"nrsa1314_chem","DOC_gCm3",1.23
"nrsa1314_chem","DOC_gCm3",4.94
"nrsa1314_chem","DOC_gCm3",2.88
"nrsa1314_chem","DOC_gCm3",7.93
"nrsa1314_chem","DOC_gCm3",3.59
"nrsa1314_chem","DOC_gCm3",0.81
"nrsa1314_chem","DOC_gCm3",1.8
"nrsa1314_chem","DOC_gCm3",4.69
"nrsa1314_chem","DOC_gCm3",5.02
"nrsa1314_chem","DOC_gCm3",1.7
"nrsa1314_chem","DOC_gCm3",2.1
"nrsa1314_chem","DOC_gCm3",1.85
"nrsa1314_chem","DOC_gCm3",1.58
"nrsa1314_chem","DOC_gCm3",1.47
"nrsa1314_chem","DOC_gCm3",2.3
"nrsa1314_chem","DOC_gCm3",3.62
"nrsa1314_chem","DOC_gCm3",3.76
"nrsa1314_chem","DOC_gCm3",3.9
"nrsa1314_chem","DOC_gCm3",7.28
"nrsa1314_chem","DOC_gCm3",1.96
"nrsa1314_chem","DOC_gCm3",12.6
"nrsa1314_chem","DOC_gCm3",2.41
"nrsa1314_chem","DOC_gCm3",4.61
"nrsa1314_chem","DOC_gCm3",10.87
"nrsa1314_chem","DOC_gCm3",2.3
"nrsa1314_chem","DOC_gCm3",3.12
"nrsa1314_chem","DOC_gCm3",3.47
"nrsa1314_chem","DOC_gCm3",4.28
"nrsa1314_chem","DOC_gCm3",4.24
"nrsa1314_chem","DOC_gCm3",0.86
"nrsa1314_chem","DOC_gCm3",5.63
"nrsa1314_chem","DOC_gCm3",4.49
"nrsa1314_chem","DOC_gCm3",4.29
"nrsa1314_chem","DOC_gCm3",2.52
"nrsa1314_chem","DOC_gCm3",1.12
"nrsa1314_chem","DOC_gCm3",1.15
"nrsa1314_chem","DOC_gCm3",0.76
"nrsa1314_chem","DOC_gCm3",1.37
"nrsa1314_chem","DOC_gCm3",0.9
"nrsa1314_chem","DOC_gCm3",5.73
"nrsa1314_chem","DOC_gCm3",4.43
"nrsa1314_chem","DOC_gCm3",3.99
"nrsa1314_chem","DOC_gCm3",3.64
"nrsa1314_chem","DOC_gCm3",3.22
"nrsa1314_chem","DOC_gCm3",0.61
"nrsa1314_chem","DOC_gCm3",6.24
"nrsa1314_chem","DOC_gCm3",2.36
"nrsa1314_chem","DOC_gCm3",3.47
"nrsa1314_chem","DOC_gCm3",9.33
"nrsa1314_chem","DOC_gCm3",0.73
"nrsa1314_chem","DOC_gCm3",3.73
"nrsa1314_chem","DOC_gCm3",0.93
"nrsa1314_chem","DOC_gCm3",3.82
"nrsa1314_chem","DOC_gCm3",1.62
"nrsa1314_chem","DOC_gCm3",5.45
"nrsa1314_chem","DOC_gCm3",8.3
"nrsa1314_chem","DOC_gCm3",34.84
"nrsa1314_chem","DOC_gCm3",25.95
"nrsa1314_chem","DOC_gCm3",3.47
"nrsa1314_chem","DOC_gCm3",5.52
"nrsa1314_chem","DOC_gCm3",9.81
"nrsa1314_chem","DOC_gCm3",0.96
"nrsa1314_chem","DOC_gCm3",12.4
"nrsa1314_chem","DOC_gCm3",10.7
"nrsa1314_chem","DOC_gCm3",1.67
"nrsa1314_chem","DOC_gCm3",4.65
"nrsa1314_chem","DOC_gCm3",33.87
"nrsa1314_chem","DOC_gCm3",5.67
"nrsa1314_chem","DOC_gCm3",0.87
"nrsa1314_chem","DOC_gCm3",17.29
"nrsa1314_chem","DOC_gCm3",7.08
"nrsa1314_chem","DOC_gCm3",4.72
"nrsa1314_chem","DOC_gCm3",1.72
"nrsa1314_chem","DOC_gCm3",3.38
"nrsa1314_chem","DOC_gCm3",5.23
"nrsa1314_chem","DOC_gCm3",5.91
"nrsa1314_chem","DOC_gCm3",9.6
"nrsa1314_chem","DOC_gCm3",4.73
"nrsa1314_chem","DOC_gCm3",6.86
"nrsa1314_chem","DOC_gCm3",62.76
"nrsa1314_chem","DOC_gCm3",0.86
"nrsa1314_chem","DOC_gCm3",1.7
"nrsa1314_chem","DOC_gCm3",5.75
"nrsa1314_chem","DOC_gCm3",7.15
"nrsa1314_chem","DOC_gCm3",0.59
"nrsa1314_chem","DOC_gCm3",10.53
"nrsa1314_chem","DOC_gCm3",4.01
"nrsa1314_chem","DOC_gCm3",0.61
"nrsa1314_chem","DOC_gCm3",1.51
"nrsa1314_chem","DOC_gCm3",3.76
"nrsa1314_chem","DOC_gCm3",3.91
"nrsa1314_chem","DOC_gCm3",11.5
"nrsa1314_chem","DOC_gCm3",3.39
"nrsa1314_chem","DOC_gCm3",3.66
"nrsa1314_chem","DOC_gCm3",2.75
"nrsa1314_chem","DOC_gCm3",3.22
"nrsa1314_chem","DOC_gCm3",7.21
"nrsa1314_chem","DOC_gCm3",0.47
"nrsa1314_chem","DOC_gCm3",19.06
"nrsa1314_chem","DOC_gCm3",14.19
"nrsa1314_chem","DOC_gCm3",1.04
"nrsa1314_chem","DOC_gCm3",2.09
"nrsa1314_chem","DOC_gCm3",6.45
"nrsa1314_chem","DOC_gCm3",1.52
"nrsa1314_chem","DOC_gCm3",2.31
"nrsa1314_chem","DOC_gCm3",0.93
"nrsa1314_chem","DOC_gCm3",2.29
"nrsa1314_chem","DOC_gCm3",15.72
"nrsa1314_chem","DOC_gCm3",2.21
"nrsa1314_chem","DOC_gCm3",5.34
"nrsa1314_chem","DOC_gCm3",10.9
"nrsa1314_chem","DOC_gCm3",6.86
"nrsa1314_chem","DOC_gCm3",1.38
"nrsa1314_chem","DOC_gCm3",4.09
"nrsa1314_chem","DOC_gCm3",11.3
"nrsa1314_chem","DOC_gCm3",5.17
"nrsa1314_chem","DOC_gCm3",3.38
"nrsa1314_chem","DOC_gCm3",7.05
"nrsa1314_chem","DOC_gCm3",3.95
"nrsa1314_chem","DOC_gCm3",7.04
"nrsa1314_chem","DOC_gCm3",4.22
"nrsa1314_chem","DOC_gCm3",1.39
"nrsa1314_chem","DOC_gCm3",8.85
"nrsa1314_chem","DOC_gCm3",0.56
"nrsa1314_chem","DOC_gCm3",9.43
"nrsa1314_chem","DOC_gCm3",4.55
"nrsa1314_chem","DOC_gCm3",3.75
"nrsa1314_chem","DOC_gCm3",8.18
"nrsa1314_chem","DOC_gCm3",5.38
"nrsa1314_chem","DOC_gCm3",3.91
"nrsa1314_chem","DOC_gCm3",1.74
"nrsa1314_chem","DOC_gCm3",9.45
"nrsa1314_chem","DOC_gCm3",7.63
"nrsa1314_chem","DOC_gCm3",2.84
"nrsa1314_chem","DOC_gCm3",0.86
"nrsa1314_chem","DOC_gCm3",0.78
"nrsa1314_chem","DOC_gCm3",1.62
"nrsa1314_chem","DOC_gCm3",0.88
"nrsa1314_chem","DOC_gCm3",4.28
"nrsa1314_chem","DOC_gCm3",1.8
"nrsa1314_chem","DOC_gCm3",2.5
"nrsa1314_chem","DOC_gCm3",2.94
"nrsa1314_chem","DOC_gCm3",7.59
"nrsa1314_chem","DOC_gCm3",2.88
"nrsa1314_chem","DOC_gCm3",6.26
"nrsa1314_chem","DOC_gCm3",8.82
"nrsa1314_chem","DOC_gCm3",9.92
"nrsa1314_chem","DOC_gCm3",0.69
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",3.8
"nrsa1314_chem","DOC_gCm3",3.74
"nrsa1314_chem","DOC_gCm3",16.65
"nrsa1314_chem","DOC_gCm3",11.41
"nrsa1314_chem","DOC_gCm3",2.18
"nrsa1314_chem","DOC_gCm3",6.69
"nrsa1314_chem","DOC_gCm3",2.72
"nrsa1314_chem","DOC_gCm3",2.38
"nrsa1314_chem","DOC_gCm3",8.72
"nrsa1314_chem","DOC_gCm3",9.12
"nrsa1314_chem","DOC_gCm3",0.88
"nrsa1314_chem","DOC_gCm3",2.85
"nrsa1314_chem","DOC_gCm3",8.83
"nrsa1314_chem","DOC_gCm3",4.37
"nrsa1314_chem","DOC_gCm3",5.83
"nrsa1314_chem","DOC_gCm3",5.09
"nrsa1314_chem","DOC_gCm3",2.1
"nrsa1314_chem","DOC_gCm3",6.78
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",1.44
"nrsa1314_chem","DOC_gCm3",1.54
"nrsa1314_chem","DOC_gCm3",1.27
"nrsa1314_chem","DOC_gCm3",3.33
"nrsa1314_chem","DOC_gCm3",3.46
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",4.26
"nrsa1314_chem","DOC_gCm3",2.47
"nrsa1314_chem","DOC_gCm3",1.06
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",4.14
"nrsa1314_chem","DOC_gCm3",1.02
"nrsa1314_chem","DOC_gCm3",1.77
"nrsa1314_chem","DOC_gCm3",2.24
"nrsa1314_chem","DOC_gCm3",0.91
"nrsa1314_chem","DOC_gCm3",1.75
"nrsa1314_chem","DOC_gCm3",4.85
"nrsa1314_chem","DOC_gCm3",4.23
"nrsa1314_chem","DOC_gCm3",3.41
"nrsa1314_chem","DOC_gCm3",2.16
"nrsa1314_chem","DOC_gCm3",1.44
"nrsa1314_chem","DOC_gCm3",5.42
"nrsa1314_chem","DOC_gCm3",1.95
"nrsa1314_chem","DOC_gCm3",3.21
"nrsa1314_chem","DOC_gCm3",3.18
"nrsa1314_chem","DOC_gCm3",1.84
"nrsa1314_chem","DOC_gCm3",3.11
"nrsa1314_chem","DOC_gCm3",6.14
"nrsa1314_chem","DOC_gCm3",4.94
"nrsa1314_chem","DOC_gCm3",3.03
"nrsa1314_chem","DOC_gCm3",12.29
"nrsa1314_chem","DOC_gCm3",8.79
"nrsa1314_chem","DOC_gCm3",3.6
"nrsa1314_chem","DOC_gCm3",4.08
"nrsa1314_chem","DOC_gCm3",5.98
"nrsa1314_chem","DOC_gCm3",4.93
"nrsa1314_chem","DOC_gCm3",5.41
"nrsa1314_chem","DOC_gCm3",20.03
"nrsa1314_chem","DOC_gCm3",5.65
"nrsa1314_chem","DOC_gCm3",2.03
"nrsa1314_chem","DOC_gCm3",1.07
"nrsa1314_chem","DOC_gCm3",1.98
"nrsa1314_chem","DOC_gCm3",7.63
"nrsa1314_chem","DOC_gCm3",0.3
"nrsa1314_chem","DOC_gCm3",3.26
"nrsa1314_chem","DOC_gCm3",1.55
"nrsa1314_chem","DOC_gCm3",0.61
"nrsa1314_chem","DOC_gCm3",2.07
"nrsa1314_chem","DOC_gCm3",8.63
"nrsa1314_chem","DOC_gCm3",1.9
"nrsa1314_chem","DOC_gCm3",3.8
"nrsa1314_chem","DOC_gCm3",3.98
"nrsa1314_chem","DOC_gCm3",1.27
"nrsa1314_chem","DOC_gCm3",4.53
"nrsa1314_chem","DOC_gCm3",4.84
"nrsa1314_chem","DOC_gCm3",2.93
"nrsa1314_chem","DOC_gCm3",3.86
"nrsa1314_chem","DOC_gCm3",3.59
"nrsa1314_chem","DOC_gCm3",6.99
"nrsa1314_chem","DOC_gCm3",1.48
"nrsa1314_chem","DOC_gCm3",19.2
"nrsa1314_chem","DOC_gCm3",3.64
"nrsa1314_chem","DOC_gCm3",3.57
"nrsa1314_chem","DOC_gCm3",5.12
"nrsa1314_chem","DOC_gCm3",1.78
"nrsa1314_chem","DOC_gCm3",2.58
"nrsa1314_chem","DOC_gCm3",3.32
"nrsa1314_chem","DOC_gCm3",3.92
"nrsa1314_chem","DOC_gCm3",4.85
"nrsa1314_chem","DOC_gCm3",3.74
"nrsa1314_chem","DOC_gCm3",1.1
"nrsa1314_chem","DOC_gCm3",3.94
"nrsa1314_chem","DOC_gCm3",1.09
"nrsa1314_chem","DOC_gCm3",29.32
"nrsa1314_chem","DOC_gCm3",1.22
"nrsa1314_chem","DOC_gCm3",0.62
"nrsa1314_chem","DOC_gCm3",1.71
"nrsa1314_chem","DOC_gCm3",6.17
"nrsa1314_chem","DOC_gCm3",5.42
"nrsa1314_chem","DOC_gCm3",4.07
"nrsa1314_chem","DOC_gCm3",3.79
"nrsa1314_chem","DOC_gCm3",5.54
"nrsa1314_chem","DOC_gCm3",5.79
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",3.42
"nrsa1314_chem","DOC_gCm3",1.22
"nrsa1314_chem","DOC_gCm3",2.87
"nrsa1314_chem","DOC_gCm3",14.97
"nrsa1314_chem","DOC_gCm3",4.03
"nrsa1314_chem","DOC_gCm3",3.93
"nrsa1314_chem","DOC_gCm3",2.24
"nrsa1314_chem","DOC_gCm3",0.98
"nrsa1314_chem","DOC_gCm3",0.85
"nrsa1314_chem","DOC_gCm3",1.77
"nrsa1314_chem","DOC_gCm3",5.87
"nrsa1314_chem","DOC_gCm3",2.65
"nrsa1314_chem","DOC_gCm3",1.3
"nrsa1314_chem","DOC_gCm3",0.99
"nrsa1314_chem","DOC_gCm3",14.77
"nrsa1314_chem","DOC_gCm3",10.82
"nrsa1314_chem","DOC_gCm3",0.66
"nrsa1314_chem","DOC_gCm3",1.41
"nrsa1314_chem","DOC_gCm3",2.85
"nrsa1314_chem","DOC_gCm3",1.5
"nrsa1314_chem","DOC_gCm3",3.73
"nrsa1314_chem","DOC_gCm3",1.18
"nrsa1314_chem","DOC_gCm3",1.85
"nrsa1314_chem","DOC_gCm3",2.34
"nrsa1314_chem","DOC_gCm3",6.7
"nrsa1314_chem","DOC_gCm3",3.03
"nrsa1314_chem","DOC_gCm3",17.74
"nrsa1314_chem","DOC_gCm3",5.3
"nrsa1314_chem","DOC_gCm3",0.84
"nrsa1314_chem","DOC_gCm3",1.6
"nrsa1314_chem","DOC_gCm3",1.66
"nrsa1314_chem","DOC_gCm3",3.57
"nrsa1314_chem","DOC_gCm3",1.41
"nrsa1314_chem","DOC_gCm3",5.04
"nrsa1314_chem","DOC_gCm3",8.6
"nrsa1314_chem","DOC_gCm3",4.71
"nrsa1314_chem","DOC_gCm3",0.52
"nrsa1314_chem","DOC_gCm3",4.04
"nrsa1314_chem","DOC_gCm3",0.51
"nrsa1314_chem","DOC_gCm3",1.45
"nrsa1314_chem","DOC_gCm3",5.18
"nrsa1314_chem","DOC_gCm3",2.27
"nrsa1314_chem","DOC_gCm3",1.11
"nrsa1314_chem","DOC_gCm3",8.22
"nrsa1314_chem","DOC_gCm3",5.81
"nrsa1314_chem","DOC_gCm3",3.59
"nrsa1314_chem","DOC_gCm3",3.55
"nrsa1314_chem","DOC_gCm3",2.26
"nrsa1314_chem","DOC_gCm3",1.98
"nrsa1314_chem","DOC_gCm3",3.9
"nrsa1314_chem","DOC_gCm3",4.47
"nrsa1314_chem","DOC_gCm3",5.83
"nrsa1314_chem","DOC_gCm3",1.18
"nrsa1314_chem","DOC_gCm3",4.1
"nrsa1314_chem","DOC_gCm3",4.31
"nrsa1314_chem","DOC_gCm3",9.3
"nrsa1314_chem","DOC_gCm3",5.25
"nrsa1314_chem","DOC_gCm3",4.54
"nrsa1314_chem","DOC_gCm3",1.12
"nrsa1314_chem","DOC_gCm3",1.24
"nrsa1314_chem","DOC_gCm3",6.97
"nrsa1314_chem","DOC_gCm3",5.4
"nrsa1314_chem","DOC_gCm3",0.36
"nrsa1314_chem","DOC_gCm3",8.25
"nrsa1314_chem","DOC_gCm3",2.98
"nrsa1314_chem","DOC_gCm3",5.04
"nrsa1314_chem","DOC_gCm3",0.53
"nrsa1314_chem","DOC_gCm3",3.91
"nrsa1314_chem","DOC_gCm3",4.39
"nrsa1314_chem","DOC_gCm3",6.21
"nrsa1314_chem","DOC_gCm3",2.1
"nrsa1314_chem","DOC_gCm3",6.29
"nrsa1314_chem","DOC_gCm3",2.85
"nrsa1314_chem","DOC_gCm3",2
"nrsa1314_chem","DOC_gCm3",6.19
"nrsa1314_chem","DOC_gCm3",1.6
"nrsa1314_chem","DOC_gCm3",6.14
"nrsa1314_chem","DOC_gCm3",5.62
"nrsa1314_chem","DOC_gCm3",3.48
"nrsa1314_chem","DOC_gCm3",7.31
"nrsa1314_chem","DOC_gCm3",2.78
"nrsa1314_chem","DOC_gCm3",5.17
"nrsa1314_chem","DOC_gCm3",3.27
"nrsa1314_chem","DOC_gCm3",13.64
"nrsa1314_chem","DOC_gCm3",3.13
"nrsa1314_chem","DOC_gCm3",6.66
"nrsa1314_chem","DOC_gCm3",8.13
"nrsa1314_chem","DOC_gCm3",4.63
"nrsa1314_chem","DOC_gCm3",5.02
"nrsa1314_chem","DOC_gCm3",6.6
"nrsa1314_chem","DOC_gCm3",3.36
"nrsa1314_chem","DOC_gCm3",1.5
"nrsa1314_chem","DOC_gCm3",1.62
"nrsa1314_chem","DOC_gCm3",1.88
"nrsa1314_chem","DOC_gCm3",2.59
"nrsa1314_chem","DOC_gCm3",6.36
"nrsa1314_chem","DOC_gCm3",2.55
"nrsa1314_chem","DOC_gCm3",0.61
"nrsa1314_chem","DOC_gCm3",1.39
"nrsa1314_chem","DOC_gCm3",0.82
"nrsa1314_chem","DOC_gCm3",1.66
"nrsa1314_chem","DOC_gCm3",1.65
"nrsa1314_chem","DOC_gCm3",6.22
"nrsa1314_chem","DOC_gCm3",2.33
"nrsa1314_chem","DOC_gCm3",3.55
"nrsa1314_chem","DOC_gCm3",1.17
"nrsa1314_chem","DOC_gCm3",4.22
"nrsa1314_chem","DOC_gCm3",3.42
"nrsa1314_chem","DOC_gCm3",1.19
"nrsa1314_chem","DOC_gCm3",3.11
"nrsa1314_chem","DOC_gCm3",8.19
"nrsa1314_chem","DOC_gCm3",6.75
"nrsa1314_chem","DOC_gCm3",2.85
"nrsa1314_chem","DOC_gCm3",2.6
"nrsa1314_chem","DOC_gCm3",1.25
"nrsa1314_chem","DOC_gCm3",2.55
"nrsa1314_chem","DOC_gCm3",13.11
"nrsa1314_chem","DOC_gCm3",1.98
"nrsa1314_chem","DOC_gCm3",3.32
"nrsa1314_chem","DOC_gCm3",1.05
"nrsa1314_chem","DOC_gCm3",3.56
"nrsa1314_chem","DOC_gCm3",9.83
"nrsa1314_chem","DOC_gCm3",10.1
"nrsa1314_chem","DOC_gCm3",1.37
"nrsa1314_chem","DOC_gCm3",2.76
"nrsa1314_chem","DOC_gCm3",2.83
"nrsa1314_chem","DOC_gCm3",3.2
"nrsa1314_chem","DOC_gCm3",8.86
"nrsa1314_chem","DOC_gCm3",10.46
"nrsa1314_chem","DOC_gCm3",1.32
"nrsa1314_chem","DOC_gCm3",1.58
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",2.66
"nrsa1314_chem","DOC_gCm3",1.12
"nrsa1314_chem","DOC_gCm3",1.19
"nrsa1314_chem","DOC_gCm3",5.84
"nrsa1314_chem","DOC_gCm3",1.77
"nrsa1314_chem","DOC_gCm3",4.34
"nrsa1314_chem","DOC_gCm3",17.89
"nrsa1314_chem","DOC_gCm3",4.38
"nrsa1314_chem","DOC_gCm3",0.68
"nrsa1314_chem","DOC_gCm3",4.07
"nrsa1314_chem","DOC_gCm3",3.53
"nrsa1314_chem","DOC_gCm3",3.21
"nrsa1314_chem","DOC_gCm3",2.12
"nrsa1314_chem","DOC_gCm3",3.22
"nrsa1314_chem","DOC_gCm3",1.97
"nrsa1314_chem","DOC_gCm3",9.47
"nrsa1314_chem","DOC_gCm3",14.99
"nrsa1314_chem","DOC_gCm3",3.47
"nrsa1314_chem","DOC_gCm3",4.76
"nrsa1314_chem","DOC_gCm3",3.96
"nrsa1314_chem","DOC_gCm3",2.66
"nrsa1314_chem","DOC_gCm3",1.69
"nrsa1314_chem","DOC_gCm3",3
"nrsa1314_chem","DOC_gCm3",3.02
"nrsa1314_chem","DOC_gCm3",1.91
"nrsa1314_chem","DOC_gCm3",3.21
"nrsa1314_chem","DOC_gCm3",2.34
"nrsa1314_chem","DOC_gCm3",2.37
"nrsa1314_chem","DOC_gCm3",1.53
"nrsa1314_chem","DOC_gCm3",11.3
"nrsa1314_chem","DOC_gCm3",1.86
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",2.8
"nrsa1314_chem","DOC_gCm3",0.44
"nrsa1314_chem","DOC_gCm3",3.01
"nrsa1314_chem","DOC_gCm3",2.8
"nrsa1314_chem","DOC_gCm3",1.15
"nrsa1314_chem","DOC_gCm3",4.47
"nrsa1314_chem","DOC_gCm3",3.24
"nrsa1314_chem","DOC_gCm3",3.46
"nrsa1314_chem","DOC_gCm3",1.87
"nrsa1314_chem","DOC_gCm3",0.58
"nrsa1314_chem","DOC_gCm3",0.74
"nrsa1314_chem","DOC_gCm3",0.98
"nrsa1314_chem","DOC_gCm3",7.06
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",0.27
"nrsa1314_chem","DOC_gCm3",2.4
"nrsa1314_chem","DOC_gCm3",0.42
"nrsa1314_chem","DOC_gCm3",9.49
"nrsa1314_chem","DOC_gCm3",21.47
"nrsa1314_chem","DOC_gCm3",5.43
"nrsa1314_chem","DOC_gCm3",1.32
"nrsa1314_chem","DOC_gCm3",2.49
"nrsa1314_chem","DOC_gCm3",3.27
"nrsa1314_chem","DOC_gCm3",6
"nrsa1314_chem","DOC_gCm3",6.08
"nrsa1314_chem","DOC_gCm3",6.04
